Name, Value
Train_images/125.jpg,0.356862745
Train_images/126.jpg,0.494117647
Train_images/127.jpg,0.305882353
Train_images/128.jpg,0.396078431
Train_images/129.jpg,0.160784314
Train_images/130.jpg,0.317647059
Train_images/131.jpg,0.631372549
Train_images/132.jpg,0.290196078
Train_images/133.jpg,0.592156863
Train_images/134.jpg,0.411764706
Train_images/135.jpg,0.42745098
Train_images/136.jpg,0.031372549
Train_images/137.jpg,0.411764706
Train_images/138.jpg,0.690196078
Train_images/139.jpg,0.003921569
Train_images/140.jpg,0.6
Train_images/141.jpg,0.862745098
Train_images/142.jpg,0.247058824
Train_images/143.jpg,0.098039216
Train_images/144.jpg,0.450980392
Train_images/145.jpg,0.556862745
Train_images/146.jpg,0.545098039
Train_images/147.jpg,0.301960784
Train_images/148.jpg,0.360784314
Train_images/150.jpg,0.51372549
Train_images/151.jpg,0.588235294
Train_images/152.jpg,0.043137255
Train_images/155.jpg,0.698039216
Train_images/158.jpg,0.631372549
Train_images/159.jpg,0.058823529
Train_images/160.jpg,0.082352941
Train_images/161.jpg,0.215686275
Train_images/162.jpg,0.31372549
Train_images/164.jpg,0.4
Train_images/165.jpg,0.392156863
Train_images/166.jpg,0.611764706
Train_images/167.jpg,0.501960784
Train_images/168.jpg,0.568627451
Train_images/169.jpg,0.356862745
Train_images/170.jpg,0.090196078
Train_images/171.jpg,0.466666667
Train_images/172.jpg,0.019607843
Train_images/173.jpg,0.474509804
Train_images/174.jpg,0.470588235
Train_images/175.jpg,0.078431373
Train_images/176.jpg,0.482352941
Train_images/177.jpg,0.243137255
Train_images/178.jpg,0.141176471
Train_images/179.jpg,0.505882353
Train_images/180.jpg,0.094117647
Train_images/181.jpg,0.501960784
Train_images/182.jpg,0.494117647
Train_images/183.jpg,0.262745098
Train_images/184.jpg,0.035294118
Train_images/185.jpg,0.031372549
Train_images/186.jpg,0.019607843
Train_images/187.jpg,0.176470588
Train_images/188.jpg,0.556862745
Train_images/189.jpg,0.098039216
Train_images/190.jpg,0.4
Train_images/191.jpg,0.329411765
Train_images/192.jpg,0.31372549
Train_images/193.jpg,0.517647059
Train_images/194.jpg,0.298039216
Train_images/195.jpg,0.196078431
Train_images/196.jpg,0.588235294
Train_images/197.jpg,0.235294118
Train_images/198.jpg,0.584313725
Train_images/199.jpg,0.556862745
Train_images/200.jpg,0.254901961
Train_images/201.jpg,0.035294118
Train_images/202.jpg,0.062745098
Train_images/203.jpg,0.258823529
Train_images/204.jpg,0.145098039
Train_images/205.jpg,0.050980392
Train_images/206.jpg,0.431372549
Train_images/207.jpg,0.035294118
Train_images/208.jpg,0.450980392
Train_images/209.jpg,0.02745098
Train_images/210.jpg,0.360784314
Train_images/211.jpg,0.368627451
Train_images/212.jpg,0.478431373
Train_images/213.jpg,0.505882353
Train_images/214.jpg,0.501960784
Train_images/215.jpg,0.478431373
Train_images/216.jpg,0.184313725
Train_images/217.jpg,0.003921569
Train_images/218.jpg,0.333333333
Train_images/219.jpg,0.462745098
Train_images/220.jpg,0.282352941
Train_images/221.jpg,0.274509804
Train_images/222.jpg,0.470588235
Train_images/223.jpg,0.537254902
Train_images/224.jpg,0.282352941
Train_images/225.jpg,0.415686275
Train_images/226.jpg,0.57254902
Train_images/227.jpg,0.62745098
Train_images/228.jpg,0.611764706
Train_images/229.jpg,0.454901961
Train_images/230.jpg,0.392156863
Train_images/231.jpg,0.145098039
Train_images/232.jpg,0.498039216
Train_images/233.jpg,0.470588235
Train_images/234.jpg,0.454901961
Train_images/235.jpg,0.364705882
Train_images/236.jpg,0.494117647
Train_images/237.jpg,0.596078431
Train_images/238.jpg,0.388235294
Train_images/239.jpg,0.180392157
Train_images/240.jpg,0.08627451
Train_images/241.jpg,0.360784314
Train_images/242.jpg,0.450980392
Train_images/243.jpg,0.298039216
Train_images/244.jpg,0.333333333
Train_images/245.jpg,0.196078431
Train_images/246.jpg,0.419607843
Train_images/247.jpg,0.501960784
Train_images/248.jpg,0.584313725
Train_images/249.jpg,0.533333333
Train_images/250.jpg,0.556862745
Train_images/251.jpg,0.274509804
Train_images/252.jpg,0.37254902
Train_images/253.jpg,0.545098039
Train_images/254.jpg,0.443137255
Train_images/255.jpg,0.537254902
Train_images/256.jpg,0.376470588
Train_images/257.jpg,0.541176471
Train_images/258.jpg,0.611764706
Train_images/259.jpg,0.466666667
Train_images/261.jpg,0.447058824
Train_images/262.jpg,0.415686275
Train_images/263.jpg,0.509803922
Train_images/264.jpg,0.650980392
Train_images/265.jpg,0.388235294
Train_images/266.jpg,0.658823529
Train_images/267.jpg,0.42745098
Train_images/268.jpg,0.556862745
Train_images/269.jpg,0.349019608
Train_images/270.jpg,0.647058824
Train_images/271.jpg,0.450980392
Train_images/272.jpg,0.411764706
Train_images/273.jpg,0.501960784
Train_images/274.jpg,0.325490196
Train_images/275.jpg,0.188235294
Train_images/276.jpg,0.207843137
Train_images/277.jpg,0.552941176
Train_images/278.jpg,0.384313725
Train_images/279.jpg,0.388235294
Train_images/280.jpg,0.501960784
Train_images/281.jpg,0.556862745
Train_images/282.jpg,0.447058824
Train_images/283.jpg,0.560784314
Train_images/284.jpg,0.447058824
Train_images/285.jpg,0.517647059
Train_images/286.jpg,0.482352941
Train_images/287.jpg,0.517647059
Train_images/288.jpg,0.580392157
Train_images/289.jpg,0.250980392
Train_images/290.jpg,0.654901961
Train_images/291.jpg,0.71372549
Train_images/292.jpg,0.192156863
Train_images/293.jpg,0.929411765
Train_images/294.jpg,0.17254902
Train_images/295.jpg,0.305882353
Train_images/296.jpg,0.349019608
Train_images/297.jpg,0.239215686
Train_images/298.jpg,0.721568627
Train_images/299.jpg,0.631372549
Train_images/300.jpg,0.458823529
Train_images/301.jpg,0.560784314
Train_images/302.jpg,0.619607843
Train_images/303.jpg,0.603921569
Train_images/304.jpg,0.584313725
Train_images/305.jpg,0.28627451
Train_images/306.jpg,0.290196078
Train_images/307.jpg,0.42745098
Train_images/308.jpg,0.450980392
Train_images/309.jpg,0.458823529
Train_images/310.jpg,0.564705882
Train_images/311.jpg,0.443137255
Train_images/312.jpg,0.215686275
Train_images/313.jpg,0.333333333
Train_images/314.jpg,0.356862745
Train_images/315.jpg,0.376470588
Train_images/316.jpg,0.305882353
Train_images/317.jpg,0.549019608
Train_images/318.jpg,0.325490196
Train_images/319.jpg,0.603921569
Train_images/320.jpg,0.48627451
Train_images/321.jpg,0.043137255
Train_images/322.jpg,0.588235294
Train_images/323.jpg,0.101960784
Train_images/324.jpg,0.384313725
Train_images/325.jpg,0.42745098
Train_images/326.jpg,0.576470588
Train_images/327.jpg,0.403921569
Train_images/328.jpg,0.015686275
Train_images/329.jpg,0.556862745
Train_images/330.jpg,0.301960784
Train_images/331.jpg,0.160784314
Train_images/332.jpg,0.643137255
Train_images/333.jpg,0.380392157
Train_images/334.jpg,0.439215686
Train_images/335.jpg,0.247058824
Train_images/336.jpg,0.780392157
Train_images/337.jpg,0.709803922
Train_images/338.jpg,0.541176471
Train_images/339.jpg,0.450980392
Train_images/340.jpg,0.431372549
Train_images/341.jpg,0.458823529
Train_images/342.jpg,0.470588235
Train_images/343.jpg,0.490196078
Train_images/344.jpg,0.509803922
Train_images/345.jpg,0.517647059
Train_images/346.jpg,0.584313725
Train_images/347.jpg,0.560784314
Train_images/348.jpg,0.380392157
Train_images/349.jpg,0.596078431
Train_images/350.jpg,0.454901961
Train_images/351.jpg,0.517647059
Train_images/352.jpg,0.592156863
Train_images/353.jpg,0.568627451
Train_images/354.jpg,0.498039216
Train_images/355.jpg,0.4
Train_images/357.jpg,0.592156863
Train_images/358.jpg,0.733333333
Train_images/359.jpg,0.592156863
Train_images/360.jpg,0.549019608
Train_images/361.jpg,0.647058824
Train_images/362.jpg,0.6
Train_images/363.jpg,0.290196078
Train_images/364.jpg,0.662745098
Train_images/365.jpg,0.666666667
Train_images/366.jpg,0.717647059
Train_images/367.jpg,0.368627451
Train_images/368.jpg,0.647058824
Train_images/369.jpg,0.396078431
Train_images/370.jpg,0.415686275
Train_images/371.jpg,0.435294118
Train_images/373.jpg,0.474509804
Train_images/374.jpg,0.694117647
Train_images/375.jpg,0.674509804
Train_images/376.jpg,0.439215686
Train_images/377.jpg,0.501960784
Train_images/378.jpg,0.537254902
Train_images/379.jpg,0.752941176
Train_images/380.jpg,0.509803922
Train_images/381.jpg,0.678431373
Train_images/383.jpg,0.666666667
Train_images/384.jpg,0.666666667
Train_images/385.jpg,0.596078431
Train_images/386.jpg,0.525490196
Train_images/387.jpg,0.623529412
Train_images/388.jpg,0.643137255
Train_images/389.jpg,0.631372549
Train_images/390.jpg,0.580392157
Train_images/391.jpg,0.745098039
Train_images/392.jpg,0.588235294
Train_images/393.jpg,0.623529412
Train_images/395.jpg,0.643137255
Train_images/396.jpg,0.494117647
Train_images/397.jpg,0.709803922
Train_images/398.jpg,0.721568627
Train_images/399.jpg,0.792156863
Train_images/400.jpg,0.698039216
Train_images/401.jpg,0.643137255
Train_images/402.jpg,0.415686275
Train_images/403.jpg,0.474509804
Train_images/404.jpg,0.6
Train_images/405.jpg,0.721568627
Train_images/407.jpg,0.780392157
Train_images/408.jpg,0.760784314
Train_images/409.jpg,0.807843137
Train_images/410.jpg,0.784313725
Train_images/412.jpg,0.745098039
Train_images/413.jpg,0.368627451
Train_images/414.jpg,0.549019608
Train_images/415.jpg,0.658823529
Train_images/418.jpg,0.380392157
Train_images/419.jpg,0.6
Train_images/420.jpg,0.658823529
Train_images/421.jpg,0.68627451
Train_images/422.jpg,0.580392157
Train_images/423.jpg,0.603921569
Train_images/424.jpg,0.623529412
Train_images/425.jpg,0.28627451
Train_images/426.jpg,0.670588235
Train_images/427.jpg,0.352941176
Train_images/428.jpg,0.607843137
Train_images/429.jpg,0.654901961
Train_images/430.jpg,0.662745098
Train_images/431.jpg,0.709803922
Train_images/432.jpg,0.654901961
Train_images/433.jpg,0.545098039
Train_images/434.jpg,0.576470588
Train_images/435.jpg,0.584313725
Train_images/436.jpg,0.57254902
Train_images/437.jpg,0.537254902
Train_images/438.jpg,0.721568627
Train_images/439.jpg,0.650980392
Train_images/440.jpg,0.68627451
Train_images/441.jpg,0.68627451
Train_images/442.jpg,0.709803922
Train_images/443.jpg,0.780392157
Train_images/445.jpg,0.709803922
Train_images/446.jpg,0.701960784
Train_images/448.jpg,0.274509804
Train_images/449.jpg,0.631372549
Train_images/450.jpg,0.662745098
Train_images/451.jpg,0.588235294
Train_images/452.jpg,0.490196078
Train_images/453.jpg,0.819607843
Train_images/454.jpg,0.654901961
Train_images/455.jpg,0.470588235
Train_images/456.jpg,0.321568627
Train_images/457.jpg,0.709803922
Train_images/458.jpg,0.729411765
Train_images/459.jpg,0.698039216
Train_images/460.jpg,0.419607843
Train_images/461.jpg,0.745098039
Train_images/462.jpg,0.705882353
Train_images/463.jpg,0.764705882
Train_images/464.jpg,0.666666667
Train_images/465.jpg,0.729411765
Train_images/466.jpg,0.894117647
Train_images/467.jpg,0.705882353
Train_images/468.jpg,0.639215686
Train_images/471.jpg,0.741176471
Train_images/472.jpg,0.77254902
Train_images/473.jpg,0.749019608
Train_images/474.jpg,0.537254902
Train_images/476.jpg,0.741176471
Train_images/478.jpg,0.831372549
Train_images/479.jpg,0.478431373
Train_images/480.jpg,0.592156863
Train_images/481.jpg,0.48627451
Train_images/482.jpg,0.77254902
Train_images/483.jpg,0.603921569
Train_images/484.jpg,0.811764706
Train_images/485.jpg,0.811764706
Train_images/486.jpg,0.77254902
Train_images/487.jpg,0.447058824
Train_images/488.jpg,0.756862745
Train_images/489.jpg,0.709803922
Train_images/490.jpg,0.552941176
Train_images/492.jpg,0.717647059
Train_images/493.jpg,0.662745098
Train_images/494.jpg,0.454901961
Train_images/495.jpg,0.839215686
Train_images/496.jpg,0.658823529
Train_images/497.jpg,0.258823529
Train_images/498.jpg,0.62745098
Train_images/499.jpg,0.654901961
Train_images/500.jpg,0.592156863
Train_images/501.jpg,0.694117647
Train_images/502.jpg,0.721568627
Train_images/503.jpg,0.737254902
Train_images/505.jpg,0.658823529
Train_images/506.jpg,0.729411765
Train_images/507.jpg,0.407843137
Train_images/509.jpg,0.741176471
Train_images/510.jpg,0.596078431
Train_images/511.jpg,0.662745098
Train_images/512.jpg,0.77254902
Train_images/513.jpg,0.760784314
Train_images/514.jpg,0.729411765
Train_images/515.jpg,0.729411765
Train_images/516.jpg,0.77254902
Train_images/517.jpg,0.721568627
Train_images/519.jpg,0.525490196
Train_images/520.jpg,0.756862745
Train_images/522.jpg,0.478431373
Train_images/524.jpg,0.752941176
Train_images/525.jpg,0.717647059
Train_images/526.jpg,0.721568627
Train_images/527.jpg,0.670588235
Train_images/528.jpg,0.694117647
Train_images/529.jpg,0.682352941
Train_images/535.jpg,0.611764706
Train_images/537.jpg,0.662745098
Train_images/538.jpg,0.670588235
Train_images/539.jpg,0.478431373
Train_images/541.jpg,0.701960784
Train_images/543.jpg,0.443137255
Train_images/544.jpg,0.388235294
Train_images/546.jpg,0.576470588
Train_images/547.jpg,0.717647059
Train_images/548.jpg,0.882352941
Train_images/549.jpg,0.588235294
Train_images/550.jpg,0.568627451
Train_images/551.jpg,0.337254902
Train_images/552.jpg,0.133333333
Train_images/553.jpg,0.682352941
Train_images/554.jpg,0.529411765
Train_images/555.jpg,0.474509804
Train_images/556.jpg,0.439215686
Train_images/557.jpg,0.596078431
Train_images/558.jpg,0.403921569
Train_images/559.jpg,0.674509804
Train_images/560.jpg,0.615686275
Train_images/561.jpg,0.564705882
Train_images/562.jpg,0.235294118
Train_images/563.jpg,0.352941176
Train_images/564.jpg,0.596078431
Train_images/565.jpg,0.533333333
Train_images/566.jpg,0.62745098
Train_images/567.jpg,0.623529412
Train_images/568.jpg,0.035294118
Train_images/569.jpg,0.564705882
Train_images/571.jpg,0.050980392
Train_images/572.jpg,0.070588235
Train_images/573.jpg,0.22745098
Train_images/576.jpg,0.105882353
Train_images/577.jpg,0.733333333
Train_images/578.jpg,0.42745098
Train_images/579.jpg,0.431372549
Train_images/580.jpg,0.450980392
Train_images/581.jpg,0.388235294
Train_images/582.jpg,0.678431373
Train_images/583.jpg,0.431372549
Train_images/584.jpg,0.568627451
Train_images/585.jpg,0.741176471
Train_images/586.jpg,0.411764706
Train_images/588.jpg,0.341176471
Train_images/589.jpg,0.345098039
Train_images/590.jpg,0.533333333
Train_images/591.jpg,0.125490196
Train_images/592.jpg,0.682352941
Train_images/593.jpg,0.552941176
Train_images/594.jpg,0.439215686
Train_images/595.jpg,0.537254902
Train_images/596.jpg,0.435294118
Train_images/597.jpg,0.48627451
Train_images/598.jpg,0.482352941
Train_images/599.jpg,0.568627451
Train_images/600.jpg,0.015686275
Train_images/601.jpg,0.458823529
Aug1\aug_original_25.jpg_e346a2fd-bffb-49cc-a6c5-8f8c3acd02e9.jpg,0.196078431
Aug1\aug_original_26.jpg_9d8ca432-ddd0-4bad-80f4-2ef2e3fe200d.jpg,0.647058824
Aug1\aug_original_27.jpg_7b917111-8aa3-47d5-a0bd-4732240dc640.jpg,0.650980392
Aug1\aug_original_28.jpg_62cc28fd-8d9f-4cd1-a6cd-1ed8ff5929e6.jpg,0.498039216
Aug1\aug_original_29.jpg_0145b5fd-221e-41f3-837f-f5e91531b341.jpg,0.415686275
Aug1\aug_original_30.jpg_12942b9c-d4e6-4d80-8fba-45cf64daf1de.jpg,0.384313725
Aug1\aug_original_31.jpg_b9307052-adcd-48c1-a68c-6a855861c604.jpg,0.254901961
Aug1\aug_original_32.jpg_b38b5f40-a38b-40ee-9893-6c9aa7f58c6f.jpg,0.407843137
Aug1\aug_original_33.jpg_c16779ed-bd7b-4551-8fee-9298058e63ee.jpg,0.37254902
Aug1\aug_original_34.jpg_63d18dd4-64df-4fe5-9edf-2566069c0ae2.jpg,0.2
Aug1\aug_original_35.jpg_03ff6a82-40a5-4969-9e85-25bec95ffefb.jpg,0.584313725
Aug1\aug_original_36.jpg_bd54eb62-6c4e-487e-aa7b-3553239a9d28.jpg,0.819607843
Aug1\aug_original_37.jpg_7f73e933-0806-43b4-8b0b-965252dbe8c5.jpg,0.231372549
Aug1\aug_original_38.jpg_fe208cdd-496c-48bf-a3a5-6cb2f4ce7e70.jpg,0.529411765
Aug1\aug_original_39.jpg_18654fa6-fb68-4365-8fae-b94abb59359b.jpg,0.015686275
Aug1\aug_original_40.jpg_41e502ca-096b-4bdc-bab2-acad07ec56eb.jpg,0.68627451
Aug1\aug_original_41.jpg_cbfa6646-a1ea-4e76-af53-6da7020969fa.jpg,0.701960784
Aug1\aug_original_42.jpg_60e2f6ea-4ced-4520-99ad-6afecb1a74be.jpg,0.203921569
Aug1\aug_original_43.jpg_a34baeeb-7adf-46ea-9ff4-0db44861009f.jpg,0.91372549
Aug1\aug_original_44.jpg_80d173f2-54d7-458e-8798-84bebbd3e89b.jpg,0.694117647
Aug1\aug_original_45.jpg_e7b28f1a-a22b-442d-8f48-3002a1b004b0.jpg,0.498039216
Aug1\aug_original_46.jpg_9feeec2d-602f-41f2-b53a-2a4ff790d076.jpg,0.396078431
Aug1\aug_original_47.jpg_5df130da-541a-42c1-be77-e5150ab83977.jpg,0.023529412
Aug1\aug_original_48.jpg_cdfd7c2d-f004-443b-b410-b6152929e71b.jpg,0.51372549
Aug1\aug_original_49.jpg_c249cc40-bdd5-4cea-af62-99b85c84625e.jpg,0.843137255
Aug1\aug_original_51.jpg_8d0cace6-0ab0-48a4-b791-1582eafe769f.jpg,0.619607843
Aug1\aug_original_52.jpg_f1a4fe92-9ef1-4aed-add4-c3e75b396fc1.jpg,0.505882353
Aug1\aug_original_53.jpg_f06758de-0be7-4971-8f61-fff581fe571a.jpg,0.564705882
Aug1\aug_original_54.jpg_afc9f02a-e21b-40fc-9995-c6d3d791399b.jpg,0.639215686
Aug1\aug_original_55.jpg_6461cb81-9a17-4221-9aa5-498eb30c5e76.jpg,0.498039216
Aug1\aug_original_56.jpg_248ec400-2efb-4073-92bd-a728cab3ee56.jpg,0.278431373
Aug1\aug_original_57.jpg_4ca704f3-69fb-4127-84bc-23ff80b3fcec.jpg,0.592156863
Aug1\aug_original_59.jpg_61342e7c-8c78-4539-b935-94d727408d1f.jpg,0.721568627
Aug1\aug_original_60.jpg_f3c4d078-ccd4-4fc9-b211-2617878a702d.jpg,0.639215686
Aug1\aug_original_61.jpg_64ebf00b-5a65-4b39-bd88-2da70f790bfd.jpg,0.584313725
Aug1\aug_original_62.jpg_426cab29-cd35-4fff-b62e-b906cf5e152e.jpg,0.537254902
Aug1\aug_original_63.jpg_e05f3479-debe-477f-92a0-139f98d96cb5.jpg,0.639215686
Aug1\aug_original_64.jpg_bf09625b-aad1-4bdf-a95a-c7d720affbe9.jpg,0.615686275
Aug1\aug_original_65.jpg_9bbc1690-5642-4a0f-b6d8-d7cd324083c6.jpg,0.066666667
Aug1\aug_original_66.jpg_4c78a3d9-9ffc-40c0-b917-9b98ce6a2e47.jpg,0.133333333
Aug1\aug_original_67.jpg_d6686f49-a308-47ee-b600-ff546beaf44e.jpg,0.541176471
Aug1\aug_original_68.jpg_d9dc3357-6ee0-4eb6-ad42-109b1686dcce.jpg,0.662745098
Aug1\aug_original_69.jpg_6e3af119-5bb2-44b4-afc4-02c55bafcebc.jpg,0.615686275
Aug1\aug_original_70.jpg_29424dd2-5aae-45dd-a2ac-3b78c3d8505d.jpg,0.62745098
Aug1\aug_original_71.jpg_b7401e1c-0117-4d18-b493-dbc4cf9f52f8.jpg,0.470588235
Aug1\aug_original_72.jpg_08608bf7-7ab7-4c56-a9f0-9cbbbf4ec0ae.jpg,0.643137255
Aug1\aug_original_73.jpg_03a2e985-2a59-4491-b529-43274c0b95e0.jpg,0.490196078
Aug1\aug_original_74.jpg_9184a0a0-dfdb-4c99-84ca-90fbca5c349f.jpg,0.368627451
Aug1\aug_original_75.jpg_b05e216e-97db-4f6c-a8bc-7fbb31762642.jpg,0.533333333
Aug1\aug_original_76.jpg_40651abc-15f2-44f7-803c-f5a5a7abb676.jpg,0.643137255
Aug1\aug_original_77.jpg_3243a77b-55bc-443a-9a3d-830c570f4649.jpg,0.525490196
Aug1\aug_original_78.jpg_be8939c7-3f73-427f-a767-cca4ab9fbad1.jpg,0.545098039
Aug1\aug_original_79.jpg_28d7b273-d362-43da-92a1-20312f3605f1.jpg,0.474509804
Aug1\aug_original_80.jpg_7e105f31-e6dc-4a16-b4da-ec540e47bf4e.jpg,0.02745098
Aug1\aug_original_81.jpg_0103b746-d2b0-4e60-8df0-71082f07fe64.jpg,0.596078431
Aug1\aug_original_82.jpg_567863ac-2267-4565-8a42-c7febda08889.jpg,0.576470588
Aug1\aug_original_83.jpg_ba7d0a49-5272-4a48-85e9-d4f63f329f9c.jpg,0.003921569
Aug1\aug_original_84.jpg_3cd58f33-43fc-45c0-8f50-3f32b436a6a7.jpg,0.647058824
Aug1\aug_original_85.jpg_59af15e3-5117-445f-b297-0fcc3a38a4e6.jpg,0.6
Aug1\aug_original_86.jpg_531ec3e2-e11e-4cde-823e-29c216fb5a92.jpg,0.996078431
Aug1\aug_original_87.jpg_557268d2-fc36-4edd-868d-5ff2a75e5a95.jpg,0.568627451
Aug1\aug_original_88.jpg_d38d8d4d-d2fc-4ddb-87dc-d40202c5c56f.jpg,0.643137255
Aug1\aug_original_89.jpg_78df3fc0-8835-4f22-b513-de99b99809f0.jpg,0.584313725
Aug1\aug_original_90.jpg_ecf224da-acff-4c2c-8ed6-7bfc59a56ad6.jpg,0.556862745
Aug1\aug_original_91.jpg_3767d366-85d8-476f-962b-d110097926c0.jpg,0.039215686
Aug1\aug_original_92.jpg_4d0a2ed7-4a13-4413-b6a3-3386221f28f0.jpg,0.458823529
Aug1\aug_original_93.jpg_2f1b7824-ebee-4a9e-a829-da4ca7e43157.jpg,0.117647059
Aug1\aug_original_94.jpg_94b95bf4-eed5-444e-8d3e-d49460cdb618.jpg,0.22745098
Aug1\aug_original_95.jpg_12140f76-bf9e-4208-b0f3-12cd509e55ce.jpg,0.058823529
Aug1\aug_original_96.jpg_e15a14b6-b5cb-484a-90f5-283a7aa0d120.jpg,0.545098039
Aug1\aug_original_97.jpg_a4873ee2-aef3-4fc7-b775-abc27e867324.jpg,0.533333333
Aug1\aug_original_98.jpg_e1035224-c755-4e1f-8e30-5f5ef0199f09.jpg,0.019607843
Aug1\aug_original_99.jpg_ac4154cb-821f-46bf-b8ad-46cb0e69553a.jpg,0.447058824
Aug1\aug_original_100.jpg_8b4318e3-2ed0-4961-9fa8-041e208575eb.jpg,0.356862745
Aug1\aug_original_101.jpg_b9e17821-40af-4814-8826-7bcc57fc87b0.jpg,0.074509804
Aug1\aug_original_102.jpg_14eb9ca1-393e-45f5-adf8-5e061dcc3b68.jpg,0.11372549
Aug1\aug_original_103.jpg_b6fc753e-fdd8-4366-85c3-ddb7e3d22c41.jpg,0.062745098
Aug1\aug_original_104.jpg_e22bca56-cf31-4233-a55d-1862baf2bac0.jpg,0.482352941
Aug1\aug_original_105.jpg_c25e18d2-bad8-490d-acfa-a3a4f521d6f2.jpg,0.470588235
Aug1\aug_original_106.jpg_d3f2ca80-fc83-4f0d-9964-6270b8a3ee6d.jpg,0.392156863
Aug1\aug_original_107.jpg_ca0c272f-0ea8-495b-b576-19bf80b73898.jpg,0.521568627
Aug1\aug_original_108.jpg_55a8dd06-5b5e-4612-891b-5125dee306b7.jpg,0.090196078
Aug1\aug_original_109.jpg_93ef4e61-8b6c-45ba-8bec-0f0c2b6c4dcd.jpg,0.294117647
Aug1\aug_original_110.jpg_e1260488-68b9-450a-8b3c-a4edb80dc11b.jpg,0.019607843
Aug1\aug_original_111.jpg_cc555299-cea0-4d91-8cf1-20dbf2045140.jpg,0.28627451
Aug1\aug_original_112.jpg_a178b8af-8007-4014-96c1-c9260d94351b.jpg,0.301960784
Aug1\aug_original_113.jpg_02ff624b-9d9f-46ac-af45-762dd6df1809.jpg,0.48627451
Aug1\aug_original_114.jpg_75a18ead-e841-405e-99fb-c4b872b329ed.jpg,0.494117647
Aug1\aug_original_115.jpg_aab06cf8-3604-4754-b1f3-e0a0ff7f3a09.jpg,0.419607843
Aug1\aug_original_116.jpg_70550819-d874-4533-8b86-6c9cbe87ec41.jpg,0.439215686
Aug1\aug_original_117.jpg_cfb9be6f-cdaf-4fca-8255-c9648a47d1e1.jpg,0.454901961
Aug1\aug_original_118.jpg_2d292e63-5977-4df9-8382-4c156e61172f.jpg,0.4
